id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47077615,Casai Roma | 1BR | Cozy Escape,276377520,Casai,,Cuauhtémoc,19.41786,-99.15726,Entire home/apt,1441,1,28,2021-12-19,2.45,69,132,28,
47077697,ESTANCIA EN EXCELENTE UBICACION.,335168400,Ana Leticia,,Iztacalco,19.40272,-99.1128,Entire home/apt,2454,1,9,2021-12-13,1.04,3,152,9,
47077720,Casai Roma | 1BR | Tolsa Apartment great location,276377520,Casai,,Cuauhtémoc,19.41589,-99.15762,Entire home/apt,1441,1,32,2021-09-12,2.74,69,172,32,
47078867,Vista Mágica #6,168459138,Estefania,,Cuauhtémoc,19.40549,-99.17667,Private room,370,1,6,2021-04-13,0.49,6,355,6,
47079463,ROOM for rent - Contemporary flat- CONDESA,52517534,Xavier,,Cuauhtémoc,19.40553,-99.17073,Private room,619,2,0,,,3,143,0,
47079788,ROOM for RENT- Contemporary- In the heart CONDESA,52517534,Xavier,,Cuauhtémoc,19.40586,-99.16898,Private room,516,2,1,2021-01-02,0.08,3,143,1,
47079979,Céntrico @ Reforma,88365870,Anya,,Cuauhtémoc,19.42178,-99.17256,Private room,370,1,28,2021-11-30,2.28,13,78,27,
47080222,Habitacion Aqua en el corazón de San Angel,96576453,Miriam,,Álvaro Obregón,19.33927,-99.19152,Private room,1100,1,2,2021-08-26,0.35,2,365,2,
47080420,Amplio y céntrico,88365870,Anya,,Cuauhtémoc,19.42162,-99.17228,Private room,370,1,1,2021-04-27,0.12,13,88,1,
47082307,Recámara de lujo con increíbles vistas de CDMX,85687365,Sergio,,Benito Juárez,19.3762,-99.15936,Private room,450,14,2,2021-12-03,0.17,1,365,2,
47091233,DOWNTOWN great location,32718754,Ricardo,,Cuauhtémoc,19.42273,-99.14266,Entire home/apt,732,4,1,2021-11-23,0.91,14,88,1,
47091981,Casai Roma | 1BR | Trendy Hideaway,276377520,Casai,,Cuauhtémoc,19.41646,-99.15721,Entire home/apt,1441,1,12,2021-10-31,1.05,69,132,12,
47094141,Beautiful apartment in the heart of La Condesa,182488173,Ivan,,Cuauhtémoc,19.41819,-99.17594,Entire home/apt,5198,1,0,,,17,356,0,
47095581,Habitación amplia cerca de centro Citibanamex H3,4647678,Caravansaro,,Miguel Hidalgo,19.435,-99.20834,Private room,1276,1,15,2021-11-26,1.30,20,357,15,
47096296,Amazing Colmena Suites Col. Roma Suite 9,207673666,Abraham,,Cuauhtémoc,19.405329,-99.159615,Private room,549,1,12,2021-06-27,0.98,14,327,11,
47096972,Loft Privado de 2 pisos con Netflix al sur de CDMX,120939049,Jair,,Tlalpan,19.26821,-99.16021,Entire home/apt,210,2,10,2021-12-14,1.06,2,212,10,
47099790,Dormitorio Compartido en Centro Historico,380448530,Hotel Boutique,,Cuauhtémoc,19.42535,-99.13882,Shared room,850,1,0,,,3,365,0,
47100887,Cápsula Individual en centro de la Ciudad,380448530,Hotel Boutique,,Cuauhtémoc,19.42689,-99.14097,Shared room,850,1,0,,,3,365,0,
47102776,Alure Condesa,20581197,Veronica,,Cuauhtémoc,19.42097,-99.17122,Entire home/apt,2000,1,2,2021-01-22,0.17,1,114,2,
47108661,Espectacular Departamento con Vista Panorámica,301761588,Alexandra,,Benito Juárez,19.36363,-99.16208,Entire home/apt,1800,30,0,,,2,87,0,
47112059,Damas Business & Peacefull 1Bdr Apartment #7,46570815,Claudio  & Angela,,Benito Juárez,19.3658,-99.18279,Entire home/apt,766,3,12,2021-12-11,1.07,22,148,12,
47113941,"""Loft apartamento completo 408""",131480546,Close To You,,Miguel Hidalgo,19.43316,-99.18448,Entire home/apt,4800,1,9,2021-11-06,0.73,11,358,8,
47116626,Increíble depa en Hamburgo,57061370,Angeles,,Cuauhtémoc,19.42167,-99.17348,Entire home/apt,1258,2,13,2021-12-15,1.24,1,356,13,
47116910,Habitación confortable cerca del Centro Histórico,378258400,Hotel Harare,,Benito Juárez,19.38818,-99.13911,Private room,800,1,8,2021-12-20,2.02,3,179,8,
47116974,Small private room with amazing view,55562619,Théo,,Benito Juárez,19.36991,-99.1723,Private room,220,1,1,2021-11-30,1,1,0,1,
47118058,Habitación totalmente sanitizada en Polanco H4,4647678,Caravansaro,,Miguel Hidalgo,19.43551,-99.20789,Private room,699,1,2,2021-04-15,0.20,20,358,2,
47119209,Habitación en Polanco cerca de Toreo y H. Militar,4647678,Caravansaro,,Miguel Hidalgo,19.43654,-99.20979,Private room,978,1,2,2021-05-26,0.18,20,360,2,
47120375,"Awesome modern 3BR, 2Bth apartment w/top location",23468816,Alex,,Cuauhtémoc,19.43028,-99.163,Entire home/apt,2926,2,71,2021-12-21,5.95,9,48,71,
47121548,"Apartment + Studio Condesa, Esquina del Chilaquil",12407066,Enrique,,Cuauhtémoc,19.41006,-99.17599,Entire home/apt,4000,1,0,,,5,148,0,
47123755,Roma cozy apartment great  location,7729316,Yaniv,,Cuauhtémoc,19.41833,-99.15644,Entire home/apt,801,1,3,2021-02-28,0.29,3,67,3,
47134668,Acogedora habitación en Polanco cerca de Z Militar,4647678,Caravansaro,,Miguel Hidalgo,19.43651,-99.20804,Private room,1160,1,2,2021-03-26,0.21,20,351,2,
47136402,Departamento Parque Hundido,99114846,Pia,,Benito Juárez,19.37689,-99.18184,Entire home/apt,750,3,3,2021-11-27,1.15,1,354,3,
47136880,"Luxury PH with 2 Bd, 2.5 Baths and private rooftop",270372408,Andres,,Miguel Hidalgo,19.43291,-99.21486,Entire home/apt,4437,2,22,2021-12-06,1.92,14,81,22,
47136985,King Size Apt heart of Polanco Amenities Open!,5755202,Andres,,Miguel Hidalgo,19.43825,-99.19078,Entire home/apt,3300,15,0,,,40,90,0,
47139870,"Amplio, Lujoso y Céntrico departamento en  Polanco",13644458,Paco,,Miguel Hidalgo,19.43584,-99.2,Entire home/apt,10000,5,0,,,1,363,0,
47143971,NUEVO departamento en La Condesa,155474778,Abigail,,Cuauhtémoc,19.4088,-99.16641,Entire home/apt,3000,1,14,2021-11-28,1.42,4,356,14,
47144635,Hermosa recámara a ESTRENAR en Colonia Del Valle,343494539,Luis Alejandro,,Benito Juárez,19.39557,-99.16425,Private room,507,1,41,2021-12-24,3.66,1,161,41,
47154834,Hermoso depa en el centro con estacionamiento,109852404,Hansel,,Cuauhtémoc,19.4242,-99.14377,Entire home/apt,614,1,37,2021-12-04,3.78,1,300,37,
47156431,Súper Safe & Fancy. Extraordinary Amenities,39266750,Juan Fernando,,Miguel Hidalgo,19.444223014660945,-99.20003521476555,Entire home/apt,5563,2,0,,,3,356,0,
47160299,"Bright, stylish apartment between Condesa and Roma",202325617,Guido,,Cuauhtémoc,19.40891,-99.16738,Entire home/apt,1191,4,16,2021-12-21,1.36,1,144,16,
47161471,"Departamento tipo suite 2do piso, Letrán Valle",268156812,Carlos,,Benito Juárez,19.37627,-99.15381,Entire home/apt,600,3,12,2021-11-22,1.01,2,151,12,
47162141,Jungle Condesa Lux PentHouse Duplex w/ 2 Terraces,15114657,Alex,,Cuauhtémoc,19.4066,-99.17538,Entire home/apt,3050,21,3,2021-11-07,0.26,1,1,3,
47164062,San Rafael Loft Roof Garden,340964163,María,,Cuauhtémoc,19.44093,-99.16299,Entire home/apt,425,1,29,2021-11-15,2.54,2,357,29,
47164324,Coapa Duplex House,52082638,Maria Del Carmen,,Tlalpan,19.30142,-99.11971,Entire home/apt,1199,2,9,2021-12-22,0.88,1,173,9,
47172352,"3 bedrooms, 6 people, modern next to Carso",740759,Yuni,,Miguel Hidalgo,19.44255,-99.20101,Entire home/apt,1400,2,12,2021-12-10,1.01,18,169,12,
47174035,Tu espacio San Rafael,380060850,Uri,,Cuauhtémoc,19.43644,-99.16219,Private room,577,1,1,2021-11-07,0.60,2,179,1,
47174219,"Depto. panorámico ""las Glorias de Afrodita""",30131186,Max,,Cuauhtémoc,19.41809,-99.17134,Entire home/apt,1186,2,14,2021-12-10,2.40,1,301,14,
47176260,Habitación nueva,266833490,Paola,,Benito Juárez,19.38349,-99.14244,Private room,400,3,0,,,1,179,0,
47177909,"Entire appartment in the heart of Condesa, CDMX",66137393,Fabien,,Cuauhtémoc,19.40973,-99.17359,Entire home/apt,753,1,4,2021-08-15,0.35,1,111,4,
47182687,De Luxe Polanco Loft 406,131480546,Close To You,,Miguel Hidalgo,19.4326,-99.18466,Entire home/apt,1600,1,2,2021-11-03,0.19,11,365,2,
47183436,Acogedor departamento en la colonia Roma Norte.,369919380,Arturo,,Cuauhtémoc,19.423452860690617,-99.1532911619724,Entire home/apt,600,2,0,,,1,358,0,
47184094,POSADA DEL QUIJOTE,351757117,Aaron Uriel,,Cuauhtémoc,19.45998,-99.13649,Private room,515,2,1,2021-12-06,1,4,176,1,
47195520,Penthouse with a view & rooftop at Condesa's heart,8303414,Ana,,Cuauhtémoc,19.41333,-99.17161,Entire home/apt,2200,6,1,2021-01-31,0.09,1,0,1,
47197042,El lugar en la Roma que te hará sentir en casa!,381202549,Leonardo,,Cuauhtémoc,19.41045,-99.15787,Entire home/apt,1427,2,17,2021-11-29,1.61,1,167,17,
47200984,"Charming apartment in trendy Condesa, Mexico City",163866440,Patricia,,Cuauhtémoc,19.41687,-99.17294,Entire home/apt,1980,2,3,2021-11-13,0.60,2,72,3,
47201407,Independiente y hogareño loft compacto a $3950,272113606,Albertina,,Venustiano Carranza,19.45254,-99.11265,Entire home/apt,199,365,0,,,2,365,0,
47202975,Clean And Very Well Located Department in CDMX,141961143,Almudena,,Miguel Hidalgo,19.44092,-99.18386,Entire home/apt,1031,2,1,2021-06-10,0.15,2,349,1,
47207083,DEPARTAMENTO NO DISPONIBLE-APARTMENT NOT AVAILABLE,117685609,X,,Venustiano Carranza,19.43259,-99.10728,Entire home/apt,590,1,7,2021-10-24,1.03,1,26,7,
47216443,Loft pequeño con cocineta a pasos de  Reforma,87544364,Antonio,,Cuauhtémoc,19.43401,-99.15273,Entire home/apt,449,1,7,2021-12-12,0.58,10,318,7,
47218568,Beautiful apartment in the heart of downtown D6,271579778,Marlene,,Cuauhtémoc,19.44086,-99.13363,Entire home/apt,500,2,35,2021-12-19,3.02,10,351,35,
47220545,Cozy room in an apartment in Del Valle Norte,88939428,Zara,,Benito Juárez,19.40005,-99.16356,Private room,316,2,3,2021-03-13,0.26,3,347,3,
47224211,Luxurious Apartment + with a massage room!!,241327887,Kristofer,,Benito Juárez,19.38545,-99.18198,Entire home/apt,800,1,14,2021-10-14,1.15,22,360,14,
47224289,Trendy 2 Bedroom Apartment with ROOFTOP !!!,241327887,Kristofer,,Benito Juárez,19.38543,-99.1804,Entire home/apt,800,1,23,2021-10-01,1.91,22,268,23,
47228547,Women Room,207240505,Luis,,Cuauhtémoc,19.45973,-99.14685,Private room,210,7,0,,,71,365,0,
47235552,Beautiful apartment in the heart of downtown D7,271579778,Marlene,,Cuauhtémoc,19.44089,-99.1333,Entire home/apt,800,2,24,2021-12-22,2.02,10,358,24,
47236055,Beautiful apartment in the heart of downtown D13,271579778,Marlene,,Cuauhtémoc,19.43879,-99.13348,Entire home/apt,800,2,31,2021-12-15,2.72,10,352,31,
47236500,Artistic Apartment  heart of Colonia Roma Norte,381465039,Tavo,,Cuauhtémoc,19.41983,-99.16572,Entire home/apt,1503,1,29,2021-12-06,2.57,1,166,29,
47236778,Beautiful apartment in the heart of downtown D20,271579778,Marlene,,Cuauhtémoc,19.44023,-99.1351,Entire home/apt,693,2,21,2021-12-19,2.26,10,297,21,
47237708,"Center, Historical, surprising archaeological zone",380132583,Araceli,,Cuauhtémoc,19.4502,-99.13392,Entire home/apt,550,2,2,2021-02-07,0.17,1,353,2,
47252003,Loft con muy buena ubicación y mucho estilo,213816043,Gabriel,,Benito Juárez,19.38874,-99.16788,Entire home/apt,1031,2,4,2021-07-03,0.38,1,223,4,
47253781,Hermoso Departamento en Polanco Nuevo,153045190,Judith,,Miguel Hidalgo,19.4315,-99.20392,Entire home/apt,4500,3,11,2021-12-16,1.43,4,172,11,
47266480,"casa con hab. en 1er piso, iluminada. Roma Sur",200135679,Ana,,Cuauhtémoc,19.40448,-99.15584,Private room,400,1,3,2021-11-14,0.25,1,365,3,
47267286,Cercano a Ctro. Comercial Sta Fe Hospitales y Univ,381688248,Jose Humberto,,Cuajimalpa de Morelos,19.36055,-99.28704,Entire home/apt,690,1,22,2021-12-21,2.01,1,359,22,
47267837,Spacious apartment with good location,129164779,Anna,,Benito Juárez,19.38895,-99.13681,Entire home/apt,390,3,1,2021-08-14,0.22,2,339,1,
47271095,Práctico estudio frente al Aeropuerto CDMX,123228138,Francisco,,Venustiano Carranza,19.4361,-99.09248,Entire home/apt,429,1,53,2021-11-28,4.80,5,362,53,
47272859,Hermoso departamento con oficina y 2 baños,50914071,Ixchell,,Álvaro Obregón,19.33806,-99.23568,Entire home/apt,2390,2,2,2021-07-12,0.17,1,180,2,
47275221,CUARTO PARA ESTADIA CORTA O LARGA EN LA SAN ANGEL.,181188330,Xenia,,Álvaro Obregón,19.34701,-99.21206,Private room,350,1,0,,,1,89,0,
47277231,"Moderno apartamento, remodelado,de 2 nivele",38403162,Servando,,Benito Juárez,19.40191,-99.15517,Private room,800,1,0,,,1,344,0,
47284346,"Stunning New apartment, great location in La Roma",193333392,Sandra,,Cuauhtémoc,19.41692,-99.16704,Entire home/apt,4200,2,37,2021-12-19,3.24,9,38,37,
47286487,RESIDENCE XOCHIMILCO CDMX,180725654,Residence Las Trojes Cdmx,,Xochimilco,19.27257,-99.12609,Entire home/apt,1295,1,12,2021-11-21,1.04,9,354,12,
47293444,Habitación iluminada,55697896,Alberto,,Cuauhtémoc,19.4128,-99.15914,Private room,413,2,1,2021-07-04,0.17,2,340,1,
47293630,Hermosa recamara a estrenar en lujoso Depa,381890208,Mariano,,Benito Juárez,19.39485,-99.16384,Private room,474,1,2,2021-09-27,0.34,1,160,2,
47295008,Gorgeous Full House in the best area in CDMX,222454085,Juan Carlos,,Miguel Hidalgo,19.42643,-99.20758,Entire home/apt,5000,2,12,2021-12-12,1.09,1,83,12,
47307457,Apartamento privado al sur de la ciudad,212455707,Carlos Daniel,,Xochimilco,19.26513,-99.13315,Entire home/apt,220,2,0,,,2,0,0,
47309779,Recámara independiente con baño privado Ajusco,159963605,Daniela,,Tlalpan,19.28237,-99.22176,Private room,350,1,0,,,1,179,0,
47310027,Beautiful apartment in the heart of downtown D23,271579778,Marlene,,Cuauhtémoc,19.44062,-99.13446,Entire home/apt,500,2,23,2021-11-08,2.20,10,328,23,
47312161,"Encantador departamento en cdmx, ¡sobre circuito!",307271506,Abrahan,,Azcapotzalco,19.464128,-99.155624,Entire home/apt,970,1,10,2021-12-20,1.47,2,175,10,
47328270,"Depa a solo 10 min de Polanco, El mejor precio",141609402,Diego Paolo,,Miguel Hidalgo,19.45683,-99.21062,Entire home/apt,600,2,20,2021-12-17,2.08,2,83,20,
47332629,"Casa acogedora en Coyoacán, CDMX",229220616,Gaby,,Coyoacán,19.34151,-99.14892,Entire home/apt,3643,2,6,2021-08-22,0.58,1,37,6,
47333643,"Orquídea, Loft privado en Cdmx zona oriente.",237039434,Erick,,Iztapalapa,19.38165,-99.06213,Private room,399,2,17,2021-12-20,1.50,3,365,17,
47333650,habitación privada Harley amueblado zona oriente,237039434,Erick,,Iztapalapa,19.38252,-99.06239,Private room,299,2,12,2021-12-11,1.24,3,313,12,
47338057,Beautiful PH In The Heart Of Mexico City!,98322353,Eduardo,,Cuauhtémoc,19.430239,-99.170914,Entire home/apt,1250,10,3,2021-09-13,0.34,3,203,3,
47342940,Masaryk apartment,376464580,Norma,,Miguel Hidalgo,19.43149,-99.18879,Entire home/apt,3713,2,5,2021-09-04,0.47,1,364,5,
47349764,Cómoda habitación privada/Private room,249991372,Ana,,Benito Juárez,19.36262,-99.15545,Private room,386,2,3,2021-06-13,0.41,1,169,3,
47351364,"Beautiful 3 bedroom home, best area in Mexico City",382299692,Mariana,,Miguel Hidalgo,19.44076,-99.2092,Entire home/apt,800,7,5,2021-08-16,0.58,1,317,5,
47352251,Lindo depa!,87464709,Tannia,,Gustavo A. Madero,19.48226,-99.10629,Entire home/apt,989,1,2,2021-02-18,0.19,1,179,2,
47353740,Loft Boho en el Centro Histórico. Imperdible!,126106513,Flavia Y Mauricio,,Cuauhtémoc,19.43799,-99.13961,Entire home/apt,863,1,63,2021-12-13,5.29,24,354,63,
47355208,"Suite o Loft Nuevo en Coyoacan, pequeño y precioso",14993422,Julian,,Coyoacán,19.34261,-99.1524,Entire home/apt,690,4,0,,,1,274,0,
47355342,Habitación Estudio  entrada independiente # 2,260712825,Alejandro,,Tlalpan,19.29431,-99.17017,Private room,299,1,3,2021-04-02,0.30,7,328,3,
47355505,Habitación Estudio entrada independiente # 5,260712825,Alejandro,,Tlalpan,19.29468,-99.16994,Private room,233,1,1,2021-05-08,0.13,7,359,1,
47360383,Hermoso Departamento en POLANCO !!!,376294658,Estefanía,,Miguel Hidalgo,19.44385,-99.20121,Entire home/apt,1500,1,9,2021-08-08,0.92,1,358,9,
47370784,Alameda Apartment Centro Ciudad de México,251150365,Mara,,Cuauhtémoc,19.43589,-99.14511,Entire home/apt,763,1,1,2021-07-28,0.20,16,353,1,
47372527,Apartment downtown City México Amazing,251150365,Mara,,Cuauhtémoc,19.43422,-99.1455,Entire home/apt,942,1,53,2021-12-10,4.65,16,272,53,
47377265,"Cornerview near El Angel - Bright, Warm  & Cozy",19753224,Javier,,Cuauhtémoc,19.42554,-99.16454,Entire home/apt,1282,1,45,2021-12-22,3.77,13,79,45,
47388678,"Comfortable, iluminado, cerca Aeropuerto&Zócalo",346496026,Carolina,,Cuauhtémoc,19.40525,-99.13231,Entire home/apt,570,1,6,2021-02-05,0.53,1,0,6,
47392153,Increíble departamento a 5 minutos de Santa Fe,8305381,Rodrigo,,Cuajimalpa de Morelos,19.34997,-99.297,Entire home/apt,1856,1,8,2021-11-07,0.83,5,351,8,
47392412,Linda suite en el Pedregal de San Ángel,9008734,Dulce Alejandra,,Coyoacán,19.30945,-99.19314,Private room,418,1,79,2021-12-11,6.71,3,152,79,
47392693,Cómoda habitación privada / palacio de los deporte,382592817,Mitchell Angel,,Iztacalco,19.3932,-99.09303,Private room,349,1,0,,,1,324,0,
47393125,! LA MEJOR UBICACION ! TERRAZA PRIVADA Y GARAGE,227930351,Ivan,,Cuauhtémoc,19.42551,-99.1667,Entire home/apt,900,1,61,2021-12-10,5.15,18,296,61,
47393561,! LA MEJOR UBICACION ! TERRAZA PRIVADA Y GARAGE,227930351,Ivan,,Cuauhtémoc,19.42733,-99.16712,Entire home/apt,950,1,82,2021-12-07,6.91,18,263,82,
47393737,! LA MEJOR UBICACION ! BALCON Y GARAGE,227930351,Ivan,,Cuauhtémoc,19.42622,-99.16604,Entire home/apt,950,1,34,2021-12-01,2.89,18,275,34,
47393999,"Loft Yaaj, lindo y práctico a 10 min de Polanco",297367464,Juana,,Miguel Hidalgo,19.44729,-99.19635,Entire home/apt,784,1,5,2021-11-21,0.50,2,159,5,
47394246,BE GRAND SAN ANGEL Habitación privada,59191943,Beatriz,,Álvaro Obregón,19.33645,-99.19865,Private room,928,1,2,2021-10-31,0.49,2,89,2,
47408968,"MIYANA, preciosa vista, a unos pasos de Polanco",156840664,Stefania,,Miguel Hidalgo,19.439,-99.19847,Entire home/apt,1300,150,0,,,1,180,0,
47409026,Preciosa casa en el bosque a 7 mins de Santa Fe,3654134,Nicolas,,Cuajimalpa de Morelos,19.35008,-99.29232,Entire home/apt,2006,2,13,2021-09-11,1.12,1,233,13,
47409917,Cómodo departamento en el corazón de Polanco,164321678,Julio César,,Miguel Hidalgo,19.4298,-99.19752,Entire home/apt,1009,1,7,2021-12-09,3.50,1,329,7,
47410136,acogedora cabaña con vista espectacular,105384212,Sofía,,Tlalpan,19.21766,-99.23,Entire home/apt,1803,1,49,2021-12-19,4.18,2,360,49,
47411974,Habitaciones completas con servicios incluidos,381819808,Armando,,Coyoacán,19.30543,-99.16497,Private room,350,2,0,,,7,365,0,
47411975,Habitaciones completas con  servicios incluidos,381819808,Armando,,Coyoacán,19.30583,-99.16371,Private room,350,2,0,,,7,364,0,
47412692,Habitaciones completas con servicios incluidos,381819808,Armando,,Coyoacán,19.30585,-99.16465,Private room,350,2,2,2021-11-07,1.09,7,365,2,
47412694,Habitaciones completas con servicios incluidos,381819808,Armando,,Coyoacán,19.30546,-99.16307,Private room,350,2,0,,,7,364,0,
47413005,Habitaciones completas con servicios incluidos.,381819808,Armando,,Coyoacán,19.30451,-99.16496,Private room,350,2,2,2021-11-21,1.20,7,365,2,
47413096,Habitacion cama individual con servicio incluidos.,381819808,Armando,,Coyoacán,19.30571,-99.16296,Private room,300,2,0,,,7,365,0,
47413097,Habitaciones completas con servicios incluidos.,381819808,Armando,,Coyoacán,19.30585,-99.16497,Private room,350,2,0,,,7,365,0,
47413713,Casa Lupita,308955664,Bruno,,Coyoacán,19.32314,-99.14173,Entire home/apt,395,2,1,2021-11-14,0.70,2,365,1,
47422040,H5 Estudio Privado a unos pasos del Aepto Int. T1,86719656,Israel,,Venustiano Carranza,19.44003,-99.07955,Private room,393,1,129,2021-12-11,10.96,7,84,129,
47423077,LGBT+friendly,380060850,Uri,,Cuauhtémoc,19.43515,-99.16244,Private room,577,1,0,,,2,179,0,
47426538,"Awesome loft next to La Mexicana park, Santa Fe",173873,Gerardo,,Cuajimalpa de Morelos,19.36003,-99.26771,Entire home/apt,1090,30,0,,,1,177,0,
47426848,ACOGEDOR LOFT SUPER UBICADO COYOACAN,128286735,Rosario,,Coyoacán,19.34133,-99.14867,Entire home/apt,450,2,3,2021-11-21,0.45,6,362,3,
47427406,Bonito departamento en zona exclusiva de CDMX,33437182,Rogelio,,Miguel Hidalgo,19.42303,-99.22551,Entire home/apt,1010,20,0,,,2,173,0,
47442199,FA102 Depa 3 pers Metro Chabacano / Viaducto,322510577,Urbano Suites,,Cuauhtémoc,19.40808,-99.13561,Entire home/apt,212,2,23,2021-12-06,1.96,40,350,23,
47442394,Moderno e iluminado en Nuevo Polanco 12,740759,Yuni,,Miguel Hidalgo,19.44249,-99.20265,Entire home/apt,1030,2,30,2021-12-17,2.60,18,157,30,
47442598,Habitación privada Del Valle,35440246,Adrian,,Benito Juárez,19.36905,-99.1769,Private room,305,1,0,,,1,365,0,
47442749,Departamento frente a Parque Delta 14,2281290,Suites,,Benito Juárez,19.40133,-99.15636,Entire home/apt,430,1,32,2021-12-22,2.70,46,361,32,
47444054,Aposento Condesa A01,61267850,Jonathan,,Cuauhtémoc,19.41288,-99.17727,Private room,2084,2,7,2021-12-05,1.04,5,148,7,
47444057,"Apartamento de lujo con alberca, gym y amenidades",35255741,Juan,,Miguel Hidalgo,19.43776,-99.19852,Entire home/apt,1602,1,49,2021-12-10,4.22,11,94,49,
47447178,Tlalpan Fresnos,263422404,Georgina,,Tlalpan,19.28077,-99.14257,Entire home/apt,2800,1,2,2021-02-28,0.17,1,350,2,
47449294,Spectacular room in amazing PH in Roma district,40636021,Tony,,Cuauhtémoc,19.40664,-99.17807,Private room,800,1,0,,,1,178,0,
47451336,Departamento en el corazón de la Colonia Roma,202702300,Lecler,,Cuauhtémoc,19.41522,-99.16498,Entire home/apt,998,3,2,2021-03-07,0.18,2,320,2,
47452369,Recámara a 20 mins del aeropuerto. Sur de Cdmx,157731144,Rodrigo,,Iztapalapa,19.362558,-99.123848,Private room,300,2,1,2021-02-10,0.09,1,90,1,
47453376,Amplia suite en 4 PIso excelente ubicación  segura,127436518,Luis Xavier,,Cuauhtémoc,19.40682,-99.16443,Entire home/apt,274,2,15,2021-12-20,1.72,5,330,15,
47453577,Unbelievable flat in Polanco. 6 months to a year!,57142546,Daniela,,Miguel Hidalgo,19.43043,-99.20224,Entire home/apt,1443,180,0,,,2,300,0,
47456959,Comfy dep. for couple,22685185,Issac,,Benito Juárez,19.39769,-99.17542,Entire home/apt,1650,1,0,,,1,179,0,
47466927,Recamara a dos cuadras del Bosque de Chapultepec.,367701755,Boris,,Miguel Hidalgo,19.41254,-99.18574,Private room,210,2,12,2021-12-09,1.35,3,350,12,
47470922,CASA TEO by Enrique Olvera,383182183,Taller Enrique,,Miguel Hidalgo,19.43399,-99.18455,Entire home/apt,7735,1,6,2021-12-01,0.67,1,342,6,
47473234,Charming Studio & Room with courtyard view,232594929,Alejandro,,Cuauhtémoc,19.40529,-99.16523,Private room,650,2,15,2021-12-10,2.08,9,37,15,
47474772,Precioso departamento en la Roma Sur,313894740,Guillermina,,Cuauhtémoc,19.40519,-99.16572,Entire home/apt,1601,2,5,2021-08-06,0.48,1,312,5,
47477094,"Recamara con baño, aislada, confortable, cálida.",54369800,Claudia,,Cuauhtémoc,19.44982,-99.15884,Private room,350,3,3,2021-12-18,0.26,1,365,3,
47477666,2 bedrooms luxury apartment in La Roma Norte,16174345,Alejandro,,Cuauhtémoc,19.41796,-99.15432,Entire home/apt,850,3,0,,,1,86,0,
47488567,Private Room,207240505,Luis,,Cuauhtémoc,19.46008,-99.14641,Private room,210,7,2,2021-06-30,0.26,71,365,2,
47490395,A2. ★ San Miguel Chapultepec,381093535,Abraham,,Miguel Hidalgo,19.4153,-99.18102,Entire home/apt,3500,1,16,2021-09-08,1.85,2,350,16,
47492124,Habitación en Lomas de Plateros,225166519,Quique,,Álvaro Obregón,19.36836,-99.20864,Private room,210,3,1,2021-12-13,1,1,364,1,
47494627,Simón Bolívar # 18 centro CDMX.,101077277,Liliana,,Cuauhtémoc,19.43504,-99.13711,Entire home/apt,900,1,40,2021-12-17,3.93,9,304,40,
47497014,Cozy apartment in La condesa 2 bed/ 2 bath,377662942,Susan,,Cuauhtémoc,19.41149,-99.17338,Entire home/apt,1550,1,8,2021-09-07,0.86,1,80,8,
47498327,★Lovely & Bright WFH in Lively Area | Long Stays★,19753224,Javier,,Cuauhtémoc,19.42551,-99.16678,Entire home/apt,1326,1,16,2021-12-18,1.38,13,91,16,
47499241,Polanco Comfort - Premium Bedroom #3,61030249,Paul,,Miguel Hidalgo,19.43327,-99.19199,Private room,525,1,42,2021-12-18,3.82,16,352,42,
47499785,Habitación Kat del valle,101814962,Katy,,Benito Juárez,19.393864,-99.170387,Private room,450,2,0,,,4,75,0,
47500165,Polanco Comfort - Bedroom Plus with Living Room,61030249,Paul,,Miguel Hidalgo,19.43173,-99.18981,Private room,525,1,55,2021-12-18,4.91,16,352,55,
47508343,Departamento de lujo Coyoacán,69886882,Ana Luisa,,Coyoacán,19.34937,-99.14938,Entire home/apt,431,6,8,2021-11-19,0.72,4,24,8,
47509465,Excepcional D301,237886628,Marilupe,,Cuauhtémoc,19.43603,-99.13044,Entire home/apt,900,2,16,2021-11-13,1.40,3,329,16,
47512037,Habitación Céntrica (colonia Roma),335504490,Alix,,Cuauhtémoc,19.4152,-99.15692,Private room,619,1,1,2021-11-29,1,3,83,1,
47512272,Habitación en excelente ubicación,335504490,Alix,,Cuauhtémoc,19.41372,-99.15742,Private room,825,1,0,,,3,83,0,
47512356,Habitación excelente ubicación!,335504490,Alix,,Cuauhtémoc,19.4155,-99.15836,Private room,1031,1,0,,,3,83,0,
47513428,Tu depa en CDMX,59008362,Rodrigo,,Iztapalapa,19.36433,-99.13611,Entire home/apt,1600,1,2,2021-07-03,0.29,3,205,2,
47514201,SUITE NUEVA A 3 MIN DE BELLAS ARTES,114030490,Vicino Alojamientos,,Cuauhtémoc,19.43142,-99.1431,Entire home/apt,631,2,32,2021-12-05,2.87,13,353,32,
47515789,Casa con gran jardín para relajarte y convivir,298219402,Emmanuel,,Xochimilco,19.25214,-99.02134,Entire home/apt,1390,1,3,2021-11-29,0.56,1,365,3,
